name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Wilfried Gnonto,Leeds,Nottingham Forest,2023-02-05,False,AML,90,0.0,0.05,0.0,0.71,2,1.0,5.0,9.8,0,True,3.0,0.28,48.23,0,0,0,0,0,9.0,Leeds,False,Manchester United,2.58,-0.1
Wilfried Gnonto,Leeds,Manchester United,2023-02-08,False,AML,89,1.0,0.04,0.0,0.08,9,1.0,1.0,7.3,3,True,3.2,0.26,51.14,0,0,0,0,0,2.0,Leeds,True,Manchester United,1.66,0.38
Wilfried Gnonto,Leeds,Manchester United,2023-02-12,True,AML,90,0.0,0.08,0.0,0.1,2,2.0,1.0,3.9,0,True,4.8,0.25,53.73,0,0,0,0,0,1.0,Leeds,False,Everton,1.15,-0.63
Wilfried Gnonto,Leeds,Everton,2023-02-18,False,AML,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,True,3.4,0.19,56.0,0,0,0,0,0,1.0,Leeds,True,Southampton,-3.43,-0.38
Wilfried Gnonto,Leeds,Southampton,2023-02-25,True,AML,60,0.0,0.04,0.0,0.0,1,2.0,0.0,2.3,0,True,3.2,0.05,56.24,0,0,0,0,0,1.0,Leeds,False,Chelsea,-1.33,-0.72
Wilfried Gnonto,Leeds,Chelsea,2023-03-04,False,Sub,22,0.0,0.0,0.0,0.05,1,0.0,1.0,1.5,0,False,3.0,0.04,54.33,0,0,0,0,0,4.0,Leeds,True,Brighton,-4.64,-0.71
Wilfried Gnonto,Leeds,Brighton,2023-03-11,True,Sub,24,0.0,0.0,1.0,0.03,4,0.0,1.0,3.5,0,False,2.8,0.03,52.74,0,0,0,0,0,5.0,Leeds,False,Wolverhampton,3.26,-0.46
Wilfried Gnonto,Leeds,Wolverhampton,2023-03-18,False,AML,60,0.0,0.0,1.0,0.34,5,0.0,1.0,4.0,0,True,1.8,0.22,53.1,0,0,0,0,0,0.0,Leeds,False,Arsenal,4.38,-0.0
Wilfried Gnonto,Leeds,Arsenal,,False,,0,,,,,0,,,0.0,0,False,2.4,0.41,50.57,0,0,0,0,0,0.0,Leeds,True,Nottingham Forest,1.75,
Wilfried Gnonto,Leeds,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,False,2.2,0.41,48.27,0,0,0,0,0,0.0,Leeds,True,Crystal Palace,1.78,0.81
Wilfried Gnonto,Leeds,Crystal Palace,2023-04-09,True,Sub,30,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6,0,False,2.0,0.4,47.48,0,0,0,0,0,1.0,Leeds,True,Liverpool,0.62,-0.53
Wilfried Gnonto,Leeds,Liverpool,2023-04-17,True,Sub,13,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,1.8,0.4,46.04,0,0,0,0,0,1.0,Leeds,False,Fulham,,1.37
Wilfried Gnonto,Leeds,Fulham,2023-04-22,False,Sub,10,0.0,0.02,0.0,0.0,1,1.0,0.0,0.5,0,False,1.2,0.2,44.6,0,0,0,0,0,0.0,Leeds,True,Leeds United,,-0.79
Wilfried Gnonto,Leeds,Leeds United,,True,,0,,,,,0,,,0.0,0,False,0.4,0.0,42.88,0,0,0,0,0,5.0,Leeds,False,Bournemouth,0.09,0.19
Wilfried Gnonto,Leeds,Bournemouth,2023-04-30,False,FWL,90,0.0,0.22,1.0,0.55,5,4.0,2.0,9.2,0,True,0.4,0.0,44.63,0,0,0,0,0,0.0,Leeds,False,Manchester City,4.57,-1.26
Wilfried Gnonto,Leeds,Manchester City,2023-05-06,False,AMR,57,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,True,1.4,0.25,45.07,0,0,0,0,0,0.0,Leeds,True,Newcastle United,-0.68,0.73
Wilfried Gnonto,Leeds,Newcastle United,2023-05-13,True,Sub,26,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0,False,1.4,0.25,44.41,0,0,0,0,0,1.0,Leeds,False,West Ham,0.82,0.14
Wilfried Gnonto,Leeds,West Ham,2023-05-21,False,Sub,56,0.0,0.0,0.0,0.12,1,0.0,2.0,3.6,0,False,1.2,0.25,44.8,0,0,0,0,0,1.0,Leeds,True,Tottenham,-4.61,1.07
Wilfried Gnonto,Leeds,Tottenham,2023-05-28,True,Sub,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,1.2,0.24,43.42,0,0,0,0,0,0.0,Leeds,False,Brentford,-0.35,-0.55
Wilfried Gnonto,Leeds,Brentford,,False,,0,,,,,0,,,0.0,0,False,1.4,0.24,42.06,0,0,0,0,0,0.0,Leeds,True,Aston Villa,,0.55
Wilfried Gnonto,Leeds,Aston Villa,,True,,0,,,,,0,,,0.0,0,False,0.4,0.0,40.79,0,0,0,0,0,,Chelsea,True,Liverpool,,-0.53
