name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Mark Travers,Bournemouth,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,0.45,1.2,0,47.25,0.18,2.82,0,0,0,0.0,Bournemouth,False,Brighton,,-0.39
Mark Travers,Bournemouth,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.42,0.8,0,45.0,0.18,2.82,0,0,0,0.0,Bournemouth,True,Newcastle United,,0.73
Mark Travers,Bournemouth,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,0.41,0.4,0,42.95,0.18,2.82,0,0,0,0.0,Bournemouth,False,Wolverhampton,,-0.46
Mark Travers,Bournemouth,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,0.41,0.0,0,41.09,0.18,2.82,0,0,0,0.0,Bournemouth,True,Manchester City,,-1.17
Mark Travers,Bournemouth,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.4,0.0,0,39.38,0.18,2.82,0,0,0,0.0,Bournemouth,False,Arsenal,,-0.0
Mark Travers,Bournemouth,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.4,0.0,0,37.8,0.18,2.82,0,0,0,0.0,Bournemouth,True,Liverpool,,-0.53
Mark Travers,Bournemouth,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.39,0.0,0,36.35,0.18,2.82,0,0,0,0.0,Bournemouth,False,Aston Villa,,0.59
Mark Travers,Bournemouth,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,0.39,0.0,0,35.0,0.18,2.82,0,0,0,0.0,Bournemouth,True,Fulham,,-0.3
Mark Travers,Bournemouth,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.38,0.0,0,33.75,0.18,2.82,0,0,0,0.0,Bournemouth,True,Brighton,,-0.71
Mark Travers,Bournemouth,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.38,0.0,0,32.59,0.18,2.82,0,0,0,0.0,Bournemouth,False,Leeds United,,-0.8
Mark Travers,Bournemouth,Leeds United,,False,0,0,0.0,0,0,0,0,0,,0,0.38,0.0,0,31.5,0.18,2.82,0,0,0,0.0,Bournemouth,False,Tottenham,,-0.03
Mark Travers,Bournemouth,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,0.38,0.0,0,30.48,0.18,2.82,0,0,0,0.0,Bournemouth,True,West Ham,,0.63
Mark Travers,Bournemouth,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.38,0.0,0,29.53,0.18,2.82,0,0,0,0.0,Bournemouth,False,Southampton,,-1.07
Mark Travers,Bournemouth,Southampton,,False,0,0,0.0,0,0,0,0,0,,0,0.38,0.0,0,28.64,0.18,2.82,0,0,0,0.0,Bournemouth,True,Leicester City,,0.83
Mark Travers,Bournemouth,Leicester City,,True,0,0,0.0,0,0,0,0,0,,0,0.38,0.0,0,27.79,0.18,2.82,0,0,0,0.0,Bournemouth,True,Chelsea,,-0.25
Mark Travers,Bournemouth,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,0.38,0.0,0,27.0,0.18,2.82,0,0,0,0.0,Bournemouth,False,Crystal Palace,,0.13
Mark Travers,Bournemouth,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,0.37,0.0,0,26.25,0.18,2.82,0,0,0,0.0,Bournemouth,True,Manchester United,,0.38
Mark Travers,Bournemouth,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,0.38,0.0,0,25.54,0.18,2.82,0,0,0,3.0,Bournemouth,False,Everton,,-0.63
Mark Travers,Bournemouth,Everton,2023-05-28,False,90,1,1.0,5,0,3,0,0,0.0,1,0.38,0.6,0,27.24,0.17,3.0,0,0,0,0.0,Bournemouth,True,West Ham,,0.63
