name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Diogo Dalot Teixeira,Man Utd,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,11.76,3.4,0.03,83.21,0.38,0.66,0.84,0.26,0,0.0,Man Utd,True,Nottingham Forest,,
Diogo Dalot Teixeira,Man Utd,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,8.34,2.2,0.0,77.67,0.38,0.66,0.84,0.26,0,0.0,Man Utd,False,Wolverhampton,,-0.46
Diogo Dalot Teixeira,Man Utd,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,7.54,1.8,0.0,72.81,0.38,0.66,0.84,0.26,0,1.0,Man Utd,True,Bournemouth,,1.46
Diogo Dalot Teixeira,Man Utd,Bournemouth,2023-01-03,True,21,0.0,0.16,0.0,0.05,1,2.0,1.0,4.4,0,0,0,0.13,0,6.69,0.2,0.03,69.76,0.36,0.66,0.84,0.26,0,0.0,Man Utd,True,Manchester City,,-1.17
Diogo Dalot Teixeira,Man Utd,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,5.98,0.2,0.03,65.89,0.36,0.66,0.84,0.26,0,0.0,Man Utd,False,Crystal Palace,,0.13
Diogo Dalot Teixeira,Man Utd,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,5.98,0.2,0.03,62.42,0.36,0.66,0.84,0.26,0,0.0,Man Utd,False,Arsenal,,-0.0
Diogo Dalot Teixeira,Man Utd,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,5.34,0.2,0.03,59.3,0.36,0.66,0.84,0.26,0,0.0,Man Utd,True,Crystal Palace,,0.81
Diogo Dalot Teixeira,Man Utd,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,4.38,0.2,0.03,56.48,0.36,0.66,0.84,0.26,0,6.0,Man Utd,True,Leicester City,,0.83
Diogo Dalot Teixeira,Man Utd,Leicester City,2023-02-08,True,81,0.0,0.08,1.0,0.06,6,2.0,1.0,5.9,2,0,2,0.61,1,4.38,1.2,0.22,57.59,0.33,0.66,0.84,0.26,0,6.0,Man Utd,False,Leicester City,,-0.05
Diogo Dalot Teixeira,Man Utd,Leicester City,2023-02-12,False,72,0.0,0.03,0.0,0.0,6,1.0,0.0,0.8,0,1,0,1.44,1,4.37,2.4,0.22,58.22,0.38,0.66,0.84,0.26,0,6.0,Man Utd,True,Leeds United,,-0.79
Diogo Dalot Teixeira,Man Utd,Leeds United,2023-02-19,True,90,0.0,0.62,0.0,0.02,6,1.0,1.0,4.0,0,1,0,1.42,1,4.42,3.6,0.35,59.54,0.41,0.66,0.84,0.26,0,-1.0,Man Utd,False,Liverpool,,-1.33
Diogo Dalot Teixeira,Man Utd,Liverpool,2023-03-05,False,90,0.0,0.03,0.0,0.08,-1,1.0,2.0,8.1,0,0,7,2.65,1,4.35,3.4,0.35,60.76,0.39,0.66,0.84,0.26,0,0.0,Man Utd,True,Southampton,,-0.38
Diogo Dalot Teixeira,Man Utd,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,4.33,3.4,0.35,58.42,0.39,0.66,0.84,0.26,0,1.0,Man Utd,False,Newcastle United,,-0.34
Diogo Dalot Teixeira,Man Utd,Newcastle United,2023-04-02,False,90,0.0,0.0,0.0,0.1,1,0.0,1.0,2.9,0,0,2,3.57,1,4.13,2.4,0.14,59.59,0.37,0.66,0.84,0.26,0,6.0,Man Utd,True,Brentford,,0.69
Diogo Dalot Teixeira,Man Utd,Brentford,2023-04-05,True,90,0.0,0.03,0.0,0.03,6,2.0,1.0,3.4,0,1,0,0.63,1,4.13,2.4,0.14,60.68,0.4,0.66,0.84,0.26,0,0.0,Man Utd,True,Everton,,0.34
Diogo Dalot Teixeira,Man Utd,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,4.54,1.2,0.01,58.59,0.4,0.66,0.84,0.26,0,14.0,Man Utd,False,Nottingham Forest,,
Diogo Dalot Teixeira,Man Utd,Nottingham Forest,2023-04-16,False,90,1.0,0.49,0.0,0.12,14,2.0,2.0,9.3,2,1,0,0.68,1,4.47,4.2,0.1,59.63,0.43,0.66,0.84,0.26,0,1.0,Man Utd,False,Tottenham,,-0.03
Diogo Dalot Teixeira,Man Utd,Tottenham,2023-04-27,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,2,2.24,1,5.31,4.4,0.1,60.61,0.41,0.66,0.84,0.26,0,9.0,Man Utd,True,Aston Villa,,0.55
Diogo Dalot Teixeira,Man Utd,Aston Villa,2023-04-30,True,90,0.0,0.0,0.0,0.0,9,0.0,0.0,2.3,3,1,0,0.56,1,6.65,6.0,0.1,61.53,0.43,0.66,0.84,0.26,0,1.0,Man Utd,False,Brighton,,-0.39
Diogo Dalot Teixeira,Man Utd,Brighton,2023-05-04,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,1,2.29,1,6.65,5.0,0.1,62.39,0.42,0.66,0.84,0.26,0,1.0,Man Utd,False,West Ham,,0.14
Diogo Dalot Teixeira,Man Utd,West Ham,2023-05-07,False,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,0.02,0,7.09,5.2,0.1,60.65,0.4,0.66,0.84,0.26,0,0.0,Man Utd,True,Wolverhampton,,-0.48
Diogo Dalot Teixeira,Man Utd,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,7.41,2.4,0.0,58.91,0.4,0.66,0.84,0.26,0,0.0,Man Utd,False,Bournemouth,,0.19
Diogo Dalot Teixeira,Man Utd,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,6.86,2.2,0.0,57.28,0.4,0.66,0.84,0.26,0,0.0,Man Utd,True,Chelsea,,-0.25
Diogo Dalot Teixeira,Man Utd,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,6.86,0.4,0.0,55.73,0.4,0.66,0.84,0.26,0,2.0,Man Utd,True,Fulham,,-0.3
Diogo Dalot Teixeira,Man Utd,Fulham,2023-05-28,True,90,0.0,0.02,0.0,0.0,2,1.0,0.0,0.0,0,0,1,1.8,1,6.67,0.6,0.0,56.63,0.38,0.66,0.84,0.26,0,0.0,Man Utd,True,Wolverhampton,,-0.48
