name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Mark Travers,Bournemouth,West Ham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,7.26,0.18,36,0.0,Bournemouth,True,Nottingham Forest,0.51,1.55
Mark Travers,Bournemouth,Nottingham Forest,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,7.26,0.18,36,0.0,Bournemouth,False,Fulham,-1.43,0.86
Mark Travers,Bournemouth,Fulham,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,7.26,0.18,36,0.0,Bournemouth,False,Newcastle United,-1.45,-0.41
Mark Travers,Bournemouth,Newcastle United,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,7.26,0.18,36,0.0,Bournemouth,True,Manchester City,1.02,-0.96
Mark Travers,Bournemouth,Manchester City,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,7.26,0.18,36,0.0,Bournemouth,False,Burnley,,0.0
Mark Travers,Bournemouth,Burnley,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,7.26,0.18,36,0.0,Bournemouth,True,Sheffield,,0.68
Mark Travers,Bournemouth,Sheffield,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,7.26,0.18,36,0.0,Bournemouth,True,Luton,,
Mark Travers,Bournemouth,Luton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,7.26,0.18,36,0.0,Bournemouth,True,Tottenham,1.6,0.69
Mark Travers,Bournemouth,Tottenham,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,7.26,0.18,36,0.0,Bournemouth,True,Everton,-5.04,0.53
Mark Travers,Bournemouth,Everton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,7.26,0.18,36,0.0,Bournemouth,True,Crystal Palace,3.26,0.88
Mark Travers,Bournemouth,Crystal Palace,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,7.26,0.18,36,0.0,Bournemouth,False,Luton,,
Mark Travers,Bournemouth,Luton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,7.26,0.18,36,0.0,Bournemouth,True,Manchester United,,0.38
Mark Travers,Bournemouth,Manchester United,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,7.26,0.18,36,0.0,Bournemouth,False,Aston Villa,,0.29
Mark Travers,Bournemouth,Aston Villa,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.0,0.0,0,7.26,0.18,36,9.0,Bournemouth,False,Wolverhampton,,-0.52
Mark Travers,Bournemouth,Wolverhampton,2024-04-24,False,90,0,0.54,4,0,9,2,True,0.0,True,0.0,1.0,0.14,0,7.26,0.18,36,6.0,Bournemouth,True,Brighton,,-0.66
Mark Travers,Bournemouth,Brighton,2024-04-28,True,90,0,1.0,1,0,6,0,True,0.0,True,1.8,1.0,0.17,0,7.26,0.18,36,3.0,Bournemouth,False,Arsenal,,-0.48
Mark Travers,Bournemouth,Arsenal,2024-05-04,False,90,3,3.98,6,0,3,0,False,0.0,True,3.0,0.67,0.37,0,7.26,0.18,36,1.0,Bournemouth,True,Brentford,0.49,0.79
Mark Travers,Bournemouth,Brentford,2024-05-11,True,90,2,1.44,2,0,1,0,False,0.0,True,3.6,0.5,0.42,0,7.26,0.18,36,0.0,Bournemouth,False,Chelsea,2.82,-0.85
Mark Travers,Bournemouth,Chelsea,,False,0,0,0.0,0,0,0,0,False,,False,3.8,0.5,0.41,0,7.26,0.18,36,0.0,Bournemouth,False,Brentford,0.82,-0.53
Mark Travers,Bournemouth,Brentford,,False,0,0,0.0,0,0,0,0,False,,False,3.8,0.5,0.39,0,7.26,0.18,36,0.0,Bournemouth,True,Chelsea,-1.09,-0.25
Mark Travers,Bournemouth,Chelsea,,True,0,0,0.0,0,0,0,0,False,,False,2.0,0.5,0.38,0,7.26,0.18,36,0.0,Bournemouth,False,Brighton,1.13,-0.6
Mark Travers,Bournemouth,Brighton,,False,0,0,0.0,0,0,0,0,False,,False,0.8,0.5,0.37,0,7.26,0.18,36,0.0,Bournemouth,True,Arsenal,4.06,-0.11
Mark Travers,Bournemouth,Arsenal,,True,0,0,0.0,0,0,0,0,False,,False,0.2,0.5,0.36,0,7.26,0.18,36,0.0,Bournemouth,False,Everton,4.91,-0.24
Mark Travers,Bournemouth,Everton,,False,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.35,0,7.26,0.18,36,0.0,Bournemouth,True,Wolverhampton,0.64,0.05
Mark Travers,Bournemouth,Wolverhampton,,True,0,0,0.0,0,0,0,0,False,,False,0.0,0.5,0.34,0,7.26,0.18,36,,,,,,
