name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Karl Darlow,Newcastle,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,True,Fulham,-0.08,-0.13
Karl Darlow,Newcastle,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,False,Luton,,
Karl Darlow,Newcastle,Luton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,True,Nottingham Forest,-0.46,1.55
Karl Darlow,Newcastle,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,False,Liverpool,0.9,-1.01
Karl Darlow,Newcastle,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,True,Manchester City,4.58,-0.96
Karl Darlow,Newcastle,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,False,Aston Villa,3.3,0.29
Karl Darlow,Newcastle,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,True,Luton,,
Karl Darlow,Newcastle,Luton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,False,Nottingham Forest,,-0.55
Karl Darlow,Newcastle,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,True,Bournemouth,2.6,1.22
Karl Darlow,Newcastle,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,False,Arsenal,0.96,-0.48
Karl Darlow,Newcastle,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,True,Wolverhampton,,0.05
Karl Darlow,Newcastle,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,False,Chelsea,,-0.85
Karl Darlow,Newcastle,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,True,West Ham,0.49,0.49
Karl Darlow,Newcastle,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,True,Everton,-1.47,0.53
Karl Darlow,Newcastle,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,False,Fulham,-1.62,0.86
Karl Darlow,Newcastle,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,True,Tottenham,-0.29,0.69
Karl Darlow,Newcastle,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,False,Crystal Palace,-1.13,0.38
Karl Darlow,Newcastle,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,True,Sheffield,,0.68
Karl Darlow,Newcastle,Sheffield,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,False,Burnley,,0.0
Karl Darlow,Newcastle,Burnley,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,True,Brighton,,-0.66
Karl Darlow,Newcastle,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,False,Manchester United,0.66,-0.63
Karl Darlow,Newcastle,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Newcastle,False,Brentford,,-0.53
Karl Darlow,Newcastle,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,,Liverpool,False,,,
